MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
17310,Compare edge,Thriller,1984,02-07-1984,USA,6158155.1,17210545.02,26429422.66,3096333.36,9362240.22,7.6,74,7784,50,Jessica Singh,Brandon Mcguire
17311,Challenge trip,Horror,1996,23-11-1996,USA,8468761.89,12581062.47,22532597.87,2589663.69,7097273.67,8.0,80,878,418,Diane Skinner,Jason Mercer
17312,Next,Romance,2018,24-03-2018,USA,3720804.18,4787112.71,11856105.73,1273817.44,2652567.83,5.0,51,64080,33344,Kelsey Ellis,Shawna Bryant
17313,You wall,Horror,1997,20-11-1997,USA,821409.66,1872130.93,3695839.78,234949.87,1061452.26,8.0,73,3161,32998,Susan Farley,Jennifer Hendricks
17314,Loss own,Drama,2021,27-02-2021,China,16812842.29,21797623.87,38958615.71,3415886.89,10041499.14,10.0,100,554,216,Seth Whitehead,Holly Jones
17315,Even themselves,Sci-Fi,1984,18-04-1984,Australia,1900109.53,2114509.55,3434732.1,380360.84,1228576.26,5.5,66,1907,419,Courtney Reynolds,Brian Rodriguez
17316,Couple not pull,Comedy,2002,28-04-2002,USA,57869868.37,97940073.17,235890123.0,13919979.57,48667299.87,7.7,93,1402,4015,Carolyn Schwartz,Kimberly Smith
17317,Charge into,Comedy,1992,12-05-1992,UK,2549579.99,4298141.72,7435762.97,1202092.98,1918364.16,6.7,74,539,7595,Roberto Underwood,Miranda Armstrong
17318,Office interest fine,Drama,1984,09-01-1984,USA,3441415.29,3829829.41,7161177.7,423335.89,2057970.82,8.6,80,6481,756,Bethany Rodriguez,Patricia Keller
17319,Reach,Action,1988,13-12-1988,USA,2018473.83,1845073.74,4203215.62,354552.83,951074.7,6.1,57,8296,288,Faith Franklin,Laura Wilson
17320,Again show great,Horror,2025,13-09-2025,USA,102158326.5,52597488.54,109339136.5,10207855.38,29137624.26,5.1,62,1462,371,Julie Maxwell,Joshua Walker
17321,Glass than feeling,Action,1968,12-01-1968,USA,8326347.42,11449786.07,21227822.92,3009947.88,6013533.69,7.7,61,1856,87,William Walker,Meredith Williams
17322,Plant traditional,Drama,2001,02-09-2001,India,5996887.58,9729391.7,14195225.28,1191977.91,5096711.09,7.0,75,2547,156,Albert Phillips,Ashley Gilmore
17323,Any again range,Action,1963,02-07-1963,India,3492072.82,3814697.72,8679647.12,1140310.56,1781628.76,7.6,80,14930,109,Benjamin Ray,Stephanie Cervantes
17324,Be radio quickly since,Sci-Fi,2015,15-01-2015,USA,10333567.19,12647545.99,25476384.58,2620247.73,7219209.14,5.8,58,5195,317,Donna Hall,Kristina Krause
17325,Change who increase,Drama,2022,31-12-2022,USA,10669962.07,5293357.95,10669962.07,1262289.81,3091752.5,4.9,31,20322,264,Rachel Hayes,Ashley French
17326,Toward great,Thriller,1991,16-02-1991,USA,10633532.8,23840092.8,39409670.57,2690816.5,10753422.66,9.2,87,20147,1148,Lori Callahan,Adam Montes
17327,Parent there site,Drama,2014,07-01-2014,South Korea,6972003.36,16762115.47,29346518.05,2423869.42,9908216.9,8.1,80,45914,868,Abigail Robles,Larry Bishop
17328,Home door,Comedy,2004,16-01-2004,USA,938813.18,631937.35,938813.18,86448.51,304627.68,6.6,60,217,50,Julie Maxwell,Victoria Phillips
17329,Worker growth,Drama,1977,24-09-1977,USA,547655.55,1173754.97,1875726.39,296217.56,694111.45,5.9,69,100,50,Philip Simmons,William Ramirez
17330,Defense,Thriller,2018,13-01-2018,USA,383415.87,246237.2,422143.91,53436.99,128501.09,5.5,55,11361,545,Stephanie Hayes,Gina Fernandez
17331,Likely product drop,Comedy,2000,12-01-2000,China,3279683.84,2759346.76,6734238.3,446255.38,1239347.77,8.0,83,1092,50,Judy Walker,Cynthia Little
17332,Pressure baby,Drama,2021,11-12-2021,USA,343247.54,156648.16,354733.9,29978.29,64444.74,7.1,71,3931,961,Tara Underwood,Jeffrey Smith
17333,Care knowledge,Comedy,2014,25-12-2014,USA,50037782.97,141147539.3,227914136.9,21817188.24,76796841.45,8.3,94,14920,344,Terry Lawrence,Jennifer Richards
17334,Congress onto,Thriller,1979,01-08-1979,USA,2713024.12,1191402.74,2713024.12,311323.54,673615.39,6.0,65,11964,2232,Chad Koch,Brian Gentry
17335,Professional special church,Comedy,1972,12-01-1972,USA,2336978.86,3194329.46,7284632.93,944717.93,1504120.7,6.3,51,4584,170,Paul Weiss,Douglas Bullock
17336,Animal serious quality management,Romance,1964,26-05-1964,USA,4412060.32,2468024.25,4412060.32,350265.86,1118141.57,7.3,65,209,155,James Wright,Jimmy Miller
17337,Force hundred today,Horror,1970,06-04-1970,USA,100000.0,44703.91,100000.0,10890.65,20814.08,5.9,66,30843,64,Claudia Smith,Catherine Rogers
17338,Door impact,Drama,2012,21-03-2012,USA,1993650.02,3597043.55,6718234.3,1027117.73,2067109.96,6.6,59,12301,195,Barbara Torres,Melissa Cain
17339,Choice task write,Comedy,2017,24-09-2017,USA,8214642.16,9338593.14,16959281.36,1043961.32,4843250.44,5.7,48,1531,799,Jeremy Davis,Joseph Gonzalez
17340,Listen,Thriller,2005,24-01-2005,India,12457018.05,8148018.14,12566439.47,1360819.91,3259624.83,6.2,68,704,7455,David Lee,Brenda Wheeler
17341,Above century,Drama,1984,12-08-1984,USA,641482.57,645424.62,1483655.29,85158.79,275463.22,6.0,54,2430,468,Tyler Sanchez,Dominique Aguirre
17342,Your type,Thriller,2024,03-10-2024,USA,152056.4,295188.28,562272.15,87458.04,161099.76,7.3,87,100,50,William Walker,Mrs. Stephanie Palmer
17343,And financial know,Thriller,2011,01-10-2011,India,1918019.01,850803.16,1918019.01,91875.71,482173.71,9.6,99,33791,50,Adriana Campbell,Samantha Vargas
17344,Participant,Thriller,2003,06-10-2003,USA,57628457.43,107740923.5,222990691.8,31415864.39,49749350.1,4.5,47,2092,194,Robert Webster,Lorraine White DDS
17345,Air member,Action,1975,04-07-1975,USA,1244606.63,2444456.7,5780641.6,552709.99,1165794.35,7.8,72,8230,2344,Faith Franklin,Adam Bowman
17346,Official possible,Thriller,1987,17-09-1987,USA,4519054.19,2598702.95,6338818.71,316464.11,1196741.63,3.0,27,20796,50,Daniel Rivera,Kimberly Smith
17347,Hold personal degree member,Comedy,2025,14-05-2025,USA,13028247.24,25242887.96,39366989.22,3034617.46,10508070.6,8.1,82,22820,2134,Mary Mitchell,Paul Glover
17348,Military,Sci-Fi,2005,09-05-2005,USA,55195120.18,143652104.1,229006899.0,19959412.55,84325848.93,5.3,68,2515,1612,Seth Whitehead,Lauren Horton
17349,Certain save,Comedy,1991,01-08-1991,USA,481208.03,853400.28,1715744.56,210625.77,391564.28,7.2,89,3801,115,Joshua Morales,Sandra Farmer
17350,Boy tell discuss,Romance,2025,25-03-2025,USA,25873858.11,24166776.43,50793822.32,3648650.31,14409465.2,7.2,61,100,814,Adam Brown,Eric Perry
17351,Force writer where,Thriller,2020,07-04-2020,Australia,383836.05,207108.58,383836.05,22208.16,89909.11,8.5,78,5438,1060,Lori Callahan,Michael Torres
17352,Blue although thank strategy,Drama,1975,10-01-1975,USA,25422790.72,16886256.99,25711213.55,4558652.29,9443975.49,6.3,61,2525,1459,Megan Sharp,Stephen Cooper
17353,Child should,Horror,1962,03-07-1962,USA,7663995.12,11092919.14,17207034.74,2228378.94,4822621.95,10.0,93,20989,71,Ashley Medina,Adam Bowman
17354,Wife realize black,Comedy,2009,10-12-2009,USA,14106795.6,27725216.7,46632174.23,8235329.88,12168121.59,3.7,41,1352,506,Emily Miller,Chad Santiago
17355,Toward,Action,2015,15-10-2015,USA,86301614.58,83523878.63,188533361.2,20245636.35,39757598.31,5.6,58,1754,421,Jeffrey Myers MD,Tonya Campbell
17356,Indeed support,Action,2025,10-07-2025,USA,2324359.21,5065116.91,9309565.48,968997.78,2757808.52,7.1,68,4740,124,Ashley Medina,Kristina Krause
17357,Fly sign put,Sci-Fi,1998,10-03-1998,USA,3174518.86,6876946.24,10209770.37,1335217.8,3462429.2,5.8,63,2386,1880,Jerry Owens,Tonya Campbell
17358,Part president,Thriller,2009,30-12-2009,China,696290.53,1918028.24,3026118.75,465174.07,788602.28,7.3,65,19592,60,Roberto Underwood,Heather Allison
17359,Shake look,Drama,2018,18-01-2018,UK,435870.83,870662.96,1760497.47,233312.89,352089.98,5.6,48,13236,90,Amber Anderson,Shannon Hunt
17360,Role quite among,Thriller,1982,10-02-1982,USA,727862.46,543487.89,1026981.09,103711.9,227006.44,5.7,62,604,73,Raymond Morris,Steven Green
17361,Nation alone ahead debate,Thriller,2025,08-02-2025,USA,6418171.35,12892450.26,21737957.16,2543630.57,7395973.91,7.2,77,4412,144,Francisco Ford,Amanda Jenkins
17362,Article despite,Sci-Fi,2015,11-08-2015,USA,17783063.89,20539832.32,37287258.06,3664153.39,11056454.83,7.1,68,61046,50,Jacqueline Briggs,Ariel Mills
17363,Fire scientist,Drama,1996,26-04-1996,USA,6033812.99,2425173.43,6033812.99,676497.45,1432753.08,5.2,50,4845,826,Brian Robinson,Meghan Mcintosh
17364,Young,Thriller,2008,01-02-2008,South Korea,5576592.37,7204954.48,10608434.39,2022641.78,3770295.32,5.0,35,2383,78,David Rosales,Anna Vasquez
17365,Fall,Thriller,1975,04-10-1975,USA,7826164.29,17913924.12,33636714.38,2183735.51,8762392.27,5.7,52,289,366,Andrew Chambers,Seth Johnson
17366,Add likely,Thriller,2004,12-09-2004,USA,212221.84,121636.06,212221.84,29795.87,52826.92,5.8,59,7214,15873,Benjamin Ray,Eric Cooper
17367,Trade east,Comedy,1986,04-12-1986,France,6700059.04,15485513.34,23288255.74,3553168.57,6522108.84,6.0,71,72110,4092,Chad Koch,Meghan Johnson
17368,Hotel subject citizen perform,Horror,2018,29-05-2018,USA,1457621.88,2475721.19,3850062.56,537427.47,1001000.5,7.6,55,6222,5398,Raymond Morris,Lucas Collins
17369,Try writer someone,Comedy,2012,19-10-2012,USA,2753516.88,4062995.14,6501877.86,813703.39,2178837.62,7.0,72,2877,5425,Terry Lawrence,Sharon Riley
17370,National church just,Thriller,1965,03-12-1965,USA,6545445.19,14495209.5,29371916.25,1679591.31,6285682.39,6.9,65,11869,2290,Benjamin Hudson,Benjamin Mitchell
17371,Citizen,Drama,2017,30-01-2017,Canada,1572176.72,977454.61,1572176.72,156307.36,475943.29,6.3,71,697,57,Samantha Campbell,Brandon Mcguire
17372,Speech huge there,Thriller,1980,23-09-1980,USA,4698348.58,4189281.31,6607349.99,491140.22,1843060.79,7.8,83,671,159,Robert Hendricks,Alyssa Wolfe
17373,News,Drama,1963,08-11-1963,USA,922308.85,818406.35,1864995.39,177610.44,374928.49,7.5,68,1259,2917,Denise Horne,Sharon Rodriguez
17374,Scientist still,Action,2017,27-11-2017,USA,4643474.86,2846842.86,4660707.78,790349.82,1365168.29,3.6,31,27440,8923,Rachel Kirby,Sheila Dunn
17375,Property until without work,Romance,2019,05-12-2019,UK,251534.09,352184.15,548305.7,39954.45,192460.73,7.9,79,3973,927,Tyler Sanchez,Jorge Kennedy
17376,Remember station within,Horror,2017,22-02-2017,USA,4913812.22,6400167.5,11970624.21,1739501.74,3439942.35,5.7,60,1121,2265,Jeremy Davis,Meghan Mcintosh
17377,Sometimes act doctor indicate,Comedy,1997,12-06-1997,USA,5864389.3,3976074.9,5864389.3,879719.85,2377864.33,5.2,43,1188,1458,Adam Brown,Samantha Vargas
17378,Identify sell dog,Comedy,1960,03-06-1960,USA,10871460.22,27196578.85,49534128.34,7158882.5,14776463.49,6.5,65,7406,819,Philip Simmons,Nicole Morales
17379,Player here box,Documentary,1986,26-12-1986,USA,209111141.4,155276502.7,377683700.3,42331640.06,92212121.02,5.5,52,1366,116,Charles Lopez,Rebecca Mejia
17380,Question maybe for after,Drama,1972,10-06-1972,USA,3353582.17,9412399.1,16746774.93,1685787.09,3949949.35,8.2,87,13894,1257,Crystal Harris,Christopher Hanson
17381,Office interest fine,Sci-Fi,1993,20-06-1993,India,166603581.5,170907330.9,354423583.0,40296795.31,83021998.04,6.6,77,1283,1661,Judy Walker,Ashley Pena
17382,Service option trouble,Comedy,2009,23-09-2009,USA,3186495.15,2190169.74,3186495.15,565716.29,1239125.15,8.9,84,30691,464,Megan Sharp,Christopher Rodgers
17383,Seat citizen month,Thriller,1976,17-03-1976,USA,7512314.68,18605536.38,35277745.38,2652989.08,10541978.42,9.5,100,100,59,Jeremy Ray,Andrea Bowers
17384,Maybe this through,Documentary,2000,24-01-2000,USA,475861.8,285104.64,475861.8,85067.36,162988.46,6.7,72,3843,325,Jeremy Davis,Kelly Horn
17385,Study campaign theory,Thriller,1986,08-08-1986,USA,12494881.38,21009790.15,48526778.73,3718592.29,11782087.66,8.4,80,18438,99,Robin Hooper,Christopher Hanson
17386,Offer,Action,1997,02-07-1997,USA,2424815.5,2656067.42,6086816.74,594183.32,1386805.98,6.9,64,4738,50,Hannah Camacho,Elizabeth Shannon
17387,Ever a,Action,2013,11-03-2013,USA,6069050.23,13472851.45,20136801.82,3755953.58,7183514.53,5.3,50,1199,5003,Jennifer Miller,Jason Ramos
17388,Billion event,Romance,1967,03-07-1967,USA,207944.64,534685.96,965708.2,70420.02,215035.81,5.4,54,5910,911,Jeffrey Myers MD,Sherry Turner
17389,Certainly effort interest,Drama,2015,08-06-2015,USA,4643915.19,6306381.21,9572870.79,1608485.68,3644835.23,8.8,87,8820,115,David Hall,Stephanie Cervantes
17390,Woman information air least,Drama,1986,18-03-1986,UK,4076803.27,4218900.76,7772333.87,475683.82,2422064.29,7.9,88,127884,2059,Michael Ross,Dalton Johnson
17391,Go you buy fall,Drama,2019,08-08-2019,Germany,41711692.24,36767605.6,55079541.18,4164679.05,18501963.78,9.3,89,199,157,Kevin Green,Joy Huber
17392,Spring likely key,Drama,2014,20-04-2014,USA,8249703.47,9076158.87,18527329.53,1414900.93,4973338.96,6.9,60,382,107,Tara Underwood,Eric Cooper
17393,Chance short hospital,Sci-Fi,2018,24-07-2018,USA,3281105.99,2892979.96,4472289.33,695356.39,1370155.62,7.7,68,4209,479,Patricia Munoz,Gina Fernandez
17394,Gas out enjoy,Documentary,1974,01-09-1974,USA,3616156.76,8001832.0,13079242.16,1404904.02,3785735.52,4.0,31,412,141,Brooke Morales,Joseph Contreras
17395,Little must,Horror,1962,19-02-1962,USA,1613323.98,3677690.28,7649625.08,743605.04,1959141.72,5.0,57,752,1111,Anthony Rowland,Leonard Contreras
17396,Go continue nothing,Drama,2000,17-09-2000,USA,712255.06,498732.59,881184.62,87605.76,279930.7,7.3,65,229,50,Brian Robinson,Ian Williams
17397,Better opportunity,Drama,1982,25-12-1982,USA,300000000.0,780245377.6,1394327991.0,154071832.9,402060881.0,6.9,64,5504,50,Troy Cochran,Adam Bowman
17398,New whom green,Drama,2023,05-11-2023,France,8207988.83,10091107.96,16181887.03,1719370.01,5762661.07,6.3,58,739,50,Joseph Willis,Alexandra Benitez
17399,Home today society,Action,1994,17-04-1994,France,27456647.96,86006739.26,136066504.7,9754638.65,50153483.17,5.6,49,4641,184,Shannon Ross,Heather Allison
17400,Stop yourself,Documentary,2020,02-07-2020,USA,2364522.14,6720238.39,11481491.7,1329720.47,3695029.49,5.2,55,4620,3219,Julie Maxwell,Sharon Brady
17401,Focus heavy model,Drama,1999,25-06-1999,China,15319567.28,17984896.94,42193818.7,2113280.97,9538253.95,6.5,65,465,4990,Christopher Roach,Sharon Riley
17402,Cell bring,Horror,2018,07-07-2018,USA,4404423.31,5421071.71,8617588.56,1115419.06,2271090.61,6.6,43,22618,392,Stephanie Hayes,Jeffrey Sharp
17403,Trial baby easy,Sci-Fi,1980,14-12-1980,Canada,3489455.88,4392646.59,6929478.9,967361.12,2587510.02,7.0,64,1522,259,Mark Brooks,Kristy Faulkner
17404,Their,Drama,1956,03-09-1956,USA,1180295.37,2106507.9,4645462.64,601498.18,1007783.63,6.7,52,922,1091,Patricia Munoz,Jeffrey Sharp
17405,Ability face,Drama,1953,29-05-1953,USA,1918078.59,2295637.17,3336921.14,586141.89,1020991.4,7.0,81,3742,824,Ryan Tate,John Barker
17406,Shake analysis admit,Drama,2020,15-01-2020,USA,3180919.44,6462110.58,9909580.31,1331565.3,3511511.9,5.2,48,4224,328,Jeremy Ray,Gina Fernandez
17407,Arm outside amount,Comedy,2012,20-11-2012,India,6823065.75,5371213.07,10115372.46,773238.58,2737982.94,9.0,100,5186,6576,Brooke Morales,Jeffrey Sharp
17408,Program physical,Romance,1962,08-11-1962,UK,3125078.02,3808516.71,5956460.4,734036.66,1679951.22,10.0,100,14805,5815,Colleen Willis,Mr. Michael Snyder
17409,Throw force,Action,1979,11-08-1979,USA,10813334.91,7388320.93,10813334.91,1482975.72,4310447.27,7.8,79,1610,302,Melissa Hernandez,Ashley Pena
17410,Write language,Drama,1990,01-09-1990,UK,4987447.52,15580216.5,23524925.44,1706556.36,8957295.24,7.1,70,7729,1256,Darrell Carlson,Kimberly Johnson
17411,Huge assume vote account,Action,1959,25-09-1959,USA,22408945.06,58957292.9,108759505.7,14996550.04,29134837.59,7.9,81,845,1110,Terry Lawrence,Kristin Cook
17412,Seek you group,Sci-Fi,1952,08-01-1952,USA,84055576.92,104105504.2,175097048.0,28348269.71,48503532.19,10.0,100,8451,482,Jonathan Evans,Jacqueline Cooper
17413,History despite natural,Comedy,1981,27-02-1981,USA,44383974.11,56288276.15,83019465.79,12585187.12,22552730.47,7.6,82,454,29753,Jennifer Henry,Casey Lloyd
17414,Hold special administration,Documentary,2014,31-05-2014,USA,6353880.36,14039043.63,28490403.8,2224287.61,7523077.24,5.4,60,2376,912,Heidi Cisneros,Kimberly Smith
17415,Wish three,Drama,1965,09-02-1965,USA,5274580.78,7619853.71,13093540.99,1430332.48,3180407.73,5.1,44,1168,50,Jeremy Davis,Jorge Thompson
17416,Director final,Horror,2015,06-05-2015,USA,10695302.61,15918497.77,25653844.58,2040534.12,8213377.75,9.8,68,1677,776,Benjamin Ray,Brittany James
17417,Them station adult,Comedy,2007,12-12-2007,USA,4483716.92,13600051.33,21492014.76,3391820.1,5919406.04,4.6,51,1191,413,Amber Anderson,John Sullivan
17418,Tax left,Action,2002,31-03-2002,USA,419371.7,665052.16,1402273.85,189428.45,272580.1,6.6,71,19235,625,Denise Horne,Anna Vasquez
17419,Present appear see,Comedy,1983,03-11-1983,South Korea,1859798.28,1079338.33,1997301.47,210607.5,529603.53,3.2,30,1145,115,David Lee,Kimberly Smith
17420,Off wish project,Drama,2013,27-01-2013,USA,11920304.99,9786706.63,18255860.61,2387881.41,4162602.92,6.4,58,4629,3384,Amanda Cantrell,Joseph Leon
17421,Recent expert,Horror,1996,06-06-1996,Japan,27640108.41,79877453.15,127024954.2,14935976.34,46761675.71,7.2,64,2459,4317,Jordan Orozco,Jessica Scott
17422,Everyone sound,Thriller,2011,16-04-2011,China,32889953.23,24780637.26,38915032.77,6255450.7,14494490.7,9.0,80,4893,3024,Albert Phillips,Joel Hunt
17423,Lead education produce,Comedy,2005,26-10-2005,USA,3696517.2,7983310.06,16213772.94,1393731.99,4562115.05,6.6,91,16911,519,Rachel Kirby,Kelly Horn
17424,Movie cup this,Comedy,2011,13-09-2011,USA,4589321.09,2879764.1,4589321.09,485097.26,1219957.38,5.5,50,47734,263,Caitlin Brewer,Kimberly Ray
17425,Close less Republican,Drama,1971,11-03-1971,USA,14348341.47,32665707.79,60000903.56,3485585.88,17769895.89,6.6,58,1951,89,Jeffrey Neal,Ashley Gilmore
17426,Expert theory step,Comedy,2009,17-08-2009,USA,7743949.91,7175820.14,17087585.54,1097005.46,2872864.8,7.1,58,12291,1562,Paul Rogers,Steven Green
17427,Safe next say,Thriller,1993,02-04-1993,USA,621577.27,1348803.94,2602805.39,330092.19,750201.81,7.5,77,13496,50,Samantha Campbell,Christina Jones
17428,Amount small film,Comedy,2015,25-05-2015,USA,6400629.43,10878429.11,18487353.84,1424261.06,5615870.64,6.1,68,100,432,Christian Hernandez,Becky Dean
17429,Catch entire,Action,2022,20-10-2022,USA,5117041.65,4228407.14,6392322.37,658042.01,2351784.14,7.4,67,3936,934,Joseph Willis,Nicole Morales
17430,Agree,Romance,2005,07-04-2005,China,307966.17,701110.08,1455188.76,191754.37,299213.86,5.2,51,1805,295,Sharon Wilson,Eric Nelson
17431,Education remember,Thriller,2015,06-11-2015,USA,4556245.43,6254744.01,9079165.76,742120.19,3455581.49,8.6,87,874,3713,Andrew Chambers,Tracy Williams
17432,Well condition per throw,Comedy,1976,05-04-1976,USA,1309408.15,3600804.47,5982465.29,973631.28,1796414.99,7.1,85,6124,669,Jeremy Davis,Richard Davis
17433,Mouth air,Action,2010,07-01-2010,USA,6382103.57,15344584.28,27089590.87,3002903.24,7767911.39,5.0,58,3178,669,Kayla Young,Stephen Clark
17434,Market short,Action,1992,17-02-1992,USA,574614.44,1017784.97,1818617.49,142648.85,430889.45,4.8,46,2117,85,Suzanne Gonzalez,Alexandra Benitez
17435,Difference,Horror,2023,20-06-2023,USA,14807161.43,33107430.7,68029606.23,4867868.26,18605676.27,4.3,30,5815,484,Emily Miller,Matthew Simmons
17436,Participant though evening,Action,2025,04-07-2025,USA,810667.52,447676.58,995805.99,53393.86,196900.23,9.6,94,4161,212,William Banks,Stephanie Moore
17437,Sister standard,Horror,2017,19-04-2017,USA,2052923.64,5349708.96,7765167.64,1373750.73,2656024.8,4.5,45,788,695,Philip Simmons,Matthew Simmons
17438,Once lot today up,Comedy,2016,13-04-2016,USA,165693360.9,425436501.7,751049018.9,115888790.0,235425882.9,7.8,75,1770,2187,Thomas Peterson,Lauren Horton
17439,Card ok,Action,1978,31-05-1978,Japan,2287524.53,5261827.86,7864038.8,613088.89,2311585.12,9.4,100,12793,50,Terry Lawrence,Mathew Castillo
17440,Human later,Action,2020,29-02-2020,USA,1648215.78,4519012.05,7971445.76,685906.79,1820519.07,5.6,61,1114,471,Heidi Cisneros,Rachel Howard
17441,Door network,Comedy,2024,30-10-2024,Australia,5642973.22,15318294.92,23044375.21,2497142.92,8476167.06,7.3,95,27895,50,Diane Skinner,Cody Peters
17442,When natural million perform,Drama,2024,15-06-2024,USA,977934.88,3153998.55,4531594.41,901572.54,1379805.65,5.7,55,4992,118,Andrew Chambers,Larry Bishop
17443,Take speak,Documentary,2019,03-11-2019,USA,1343347.68,924073.31,1924295.24,153064.77,541358.14,7.6,68,5309,176,Emily Miller,Cassandra Dennis
17444,Guy above,Action,2024,19-09-2024,USA,54970561.87,145999187.5,228396300.6,25398201.27,74137608.9,5.5,45,997,298,William Carpenter,Jennifer Moore
17445,Eye year,Comedy,2017,02-06-2017,Australia,2306407.58,3465719.06,8176743.77,445253.71,1520156.17,5.9,36,13339,2382,Stephanie Hayes,Cassandra Dennis
17446,Serious people effect,Comedy,2023,28-06-2023,USA,1735318.99,1536534.96,3805301.45,291723.51,741151.06,6.7,41,4227,431,Sara Higgins,Nicole Dawson
17447,Begin along team,Horror,2024,28-03-2024,USA,6514199.7,11310751.41,20354577.88,1521341.71,5089600.9,7.6,99,4815,1613,Andrew Chambers,April Murphy
17448,Politics that guy,Drama,2023,17-07-2023,USA,2340078.14,6280161.26,9823280.03,842429.84,3364387.46,6.4,45,1119,215,Melissa Hernandez,Kathy Marshall
17449,Ten change,Drama,1993,22-06-1993,USA,2835690.66,3155468.33,5212830.25,510266.31,1517437.94,5.5,59,10510,65,Megan Sharp,Brittany Kelly
17450,Should easy,Comedy,1951,28-03-1951,India,1548490.02,2244061.37,5084737.22,593289.96,1143057.53,5.3,37,1997,50,Megan Sharp,Monica Nelson MD
17451,Light politics,Sci-Fi,2011,29-08-2011,USA,1656858.44,2261053.16,3982057.2,627792.49,1041663.33,8.4,96,4779,512,Jerry Owens,Melissa Cunningham
17452,Customer year,Drama,1951,27-03-1951,USA,37806073.83,50508257.04,77632959.52,13400187.9,25035148.14,7.1,78,9623,184,Philip Simmons,Marc Vasquez
17453,History house difference care,Drama,2023,09-08-2023,USA,2329183.52,3581332.11,5874697.25,492061.5,1998056.71,5.3,53,6711,150,Suzanne Gonzalez,John Ross
17454,Be recognize network,Thriller,1999,03-05-1999,USA,5301574.22,10506314.72,19012977.09,1247221.82,5168052.37,6.6,59,3458,667,Adam Brown,Michelle Anderson
17455,According parent,Action,2004,31-07-2004,USA,1808813.76,2446972.66,3582916.92,606111.37,1335739.26,6.9,72,4321,14855,Faith Franklin,Shawn Washington
17456,Class including crime,Thriller,1990,22-06-1990,USA,535191.38,369600.99,535191.38,81312.69,171287.45,5.3,41,440,86,Jennifer Henry,Stephen Clark
17457,Case late interview,Action,2002,25-12-2002,China,1172889.02,2941512.89,5044714.52,626718.6,1647762.6,6.4,78,32444,14693,Rachel Hayes,Andrea Bowers
17458,Most simply,Drama,1971,15-06-1971,USA,10098014.3,4362871.29,10621589.06,1104692.9,1761137.13,5.0,39,4541,2138,Joseph Willis,Cameron Pineda
17459,Her he,Romance,1985,26-04-1985,Canada,50336980.05,78269117.78,157697574.7,13577987.91,45746856.35,6.8,43,3458,1200,Denise Horne,Ashley French
17460,Range agency garden,Horror,1980,16-06-1980,Australia,4862388.11,7000989.31,10015519.02,1909109.26,3692967.73,6.6,76,6689,6700,Hannah Camacho,Corey Johnson
17461,Heavy professor know,Horror,2020,09-08-2020,USA,7632404.82,15706090.6,34292524.46,2676163.35,7193734.99,8.1,82,16591,500,Patricia Munoz,Chad Santiago
17462,Learn price citizen,Drama,2000,23-05-2000,France,2920924.29,3669339.26,5868976.37,499897.73,2050632.24,8.8,100,693,175,Mary Mitchell,Pamela Lopez
17463,Store real majority,Action,2015,05-08-2015,USA,2816431.14,1764140.5,2816431.14,265284.06,987788.35,6.1,55,716,1815,Jessica Rodriguez,Ashley Juarez
17464,Career court always,Action,2013,23-02-2013,USA,26703314.82,57594796.78,101934099.3,16337995.72,34362924.06,4.4,45,535,2075,Julie Maxwell,Samantha Sanders
17465,These work everything,Documentary,2004,14-10-2004,China,2233689.44,6021529.02,8945639.21,1711914.78,2509585.95,7.7,56,668,568,Bryan Murray,Cindy Barnes
17466,Heart political discuss,Comedy,1996,30-03-1996,USA,7999634.35,12800435.44,25343196.2,2318963.38,6495927.78,6.6,61,483,468,Robert Hendricks,Cynthia Little
17467,Understand plant,Sci-Fi,1993,12-01-1993,USA,6112390.61,3506069.83,6400499.33,931255.54,1723682.92,8.2,78,1065,120,David Hall,Dennis Rogers
17468,Painting party them,Comedy,2003,02-05-2003,USA,1782224.86,2367319.18,5346246.99,325204.03,1366050.83,7.1,61,5236,1130,Kimberly Barker,Melissa Morales
17469,Too prepare,Romance,2011,20-11-2011,USA,1096381.56,1760773.04,4198554.05,291745.79,1041172.4,8.2,100,2366,1724,William Banks,Melissa Lopez
17470,Us must face,Romance,1992,26-12-1992,USA,1129035.24,1963280.0,4444002.72,217637.93,1152534.86,6.9,83,4074,10495,Sonya Clark,Meghan Johnson
17471,World test chair,Drama,1977,12-03-1977,Germany,1571089.18,3139316.56,6350748.57,368450.39,1572616.76,7.0,79,16448,57,Matthew Beck,Dennis Rogers
17472,Standard among bill,Action,1981,08-12-1981,USA,560854.04,366464.62,636921.9,48796.55,165894.01,6.5,54,15275,3816,Jacqueline Briggs,Jennifer Leach
17473,And until something,Drama,1984,15-02-1984,USA,5084645.85,10383845.51,16588143.37,1450450.58,6004066.67,9.0,93,2231,3076,Tyler Sanchez,Brian Rodriguez
17474,Age role number,Comedy,1979,27-05-1979,China,3205011.72,5022983.43,7337327.08,1088781.11,2643554.68,4.7,36,4857,453,Mary Mitchell,Jorge Thompson
